Lietas ID (caseID),Tiesas ID (courtID),Tiesa,Dzimšanas datums,Ienākšanas kārtība,Ienākšanas datums,Izskatīšanas datums,Būtība,Prasījuma apmērs,atb_fiz,atb_jur,pras_fiz,pras_jur,Nozīmētās sēdes,Notikušās sēdes,naudaS_sods,dzivo_arzemes,atbr_no_nodevas
2071625,22,Daugavpils tiesa,091071,Pirmo reizi,9/18/2017,11/9/2017,maza apmēra prasībā par naudas piedziņu,647.91,0,1,1,0,0,0,0,0,0
2071628,29,Rīgas rajona tiesa,280879,Pirmo reizi,9/18/2017,11/9/2017,maza apmēra prasība par naudas piedziņu,2055.16,1,0,0,1,0,0,0,0,0
2071638,29,Rīgas rajona tiesa,291284,Pirmo reizi,9/18/2017,11/22/2017,maza apmēra prasība par naudas piedziņu,515.54,1,0,0,1,0,0,0,0,0
2071645,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,160766,Pirmo reizi,9/18/2017,11/30/2017,parāda piedziņa,11400.87,1,0,0,1,1,0,0,0,0
2071649,23,Jelgavas tiesa,041170,Pirmo reizi,9/18/2017,12/7/2017,maza apmēra prasība par naudas piedziņu,359.09,1,0,0,1,0,0,0,0,0
2071652,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,260463,Pirmo reizi,9/18/2017,11/30/2017,dzīvojamās mājas pārvaldīšanas maksas un sniegto pakalpojumu parāda piedziņa,7474.72,1,0,0,1,1,0,0,0,0
2071658,23,Jelgavas tiesa,110570,Pirmo reizi,9/18/2017,12/20/2017,maza apmēra prasība par naudas piedziņu,484.02,1,0,0,1,0,0,0,0,0
2071672,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,030169,Pirmo reizi,9/18/2017,12/7/2017,maza apmēra prasība par naudas piedziņu,360.18,0,1,0,1,0,0,0,0,0
2071753,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,030180,Pirmo reizi,9/18/2017,11/30/2017,parāda piedziņa,10659.00,1,0,0,1,1,0,0,0,0
2071759,27,Liepājas tiesa,190260,Pirmo reizi,9/18/2017,11/24/2017,parāda piedziņa,878.37,1,0,0,1,0,0,0,0,0
2071760,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,290878,Pirmo reizi,9/18/2017,12/11/2017,maza apmēra prasība par naudas piedziņu,1362.66,1,0,1,0,0,0,0,0,0
2071775,27,Liepājas tiesa,241260,Pirmo reizi,9/18/2017,12/13/2017,parāda piedziņa,471.67,1,0,0,1,0,0,0,0,0
2071779,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,160766,Pirmo reizi,9/18/2017,11/30/2017,maza apmēra prasība par naudas piedziņu,187.91,1,0,0,1,0,0,0,0,0
2071787,27,Liepājas tiesa,190260,Pirmo reizi,9/18/2017,11/17/2017,zaudējumu piedziņa,649.50,1,0,0,1,0,0,0,0,0
2071801,27,Liepājas tiesa,241260,Pirmo reizi,9/18/2017,11/28/2017,parāda piedziņa,434.40,1,0,0,1,0,0,0,0,0
2071901,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,050856,Pirmo reizi,9/18/2017,12/11/2017,maza apmēra prasība par naudas piedziņu,604.69,1,0,0,1,0,0,0,0,0
2071908,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,050856,Pirmo reizi,9/18/2017,12/7/2017,maza apmēra prasība par naudas piedziņu,367.51,1,0,0,1,0,0,0,0,0
2071993,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,290568,Pirmo reizi,9/19/2017,11/28/2017,maza apmēra prasība par naudas piedziņu,1105.02,1,0,0,1,0,0,0,0,0
2072033,2,Alūksnes rajona tiesa,101173,Pirmo reizi,9/19/2017,12/18/2017,Maza apmēra prasība par naudas piedziņu,281.76,1,0,0,1,0,0,0,0,0
2072152,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,130279,Pirmo reizi,9/19/2017,11/30/2017,maza apmēra prasība par naudas piedziņu,350.19,0,1,1,0,0,0,0,0,0
2072203,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,170969,Pirmo reizi,9/19/2017,11/30/2017,par parāda piedziņu,3191.99,1,0,0,1,0,0,0,0,0
2072328,34,Rīgas pilsētas Ziemeļu rajona tiesa,090770,Pirmo reizi,9/20/2017,12/21/2017,maza apmēra prasībā par naudas piedziņu,519.59,1,0,0,1,0,0,0,0,0
2072332,18,Madonas rajona tiesa,160250,Pirmo reizi,9/20/2017,11/23/2017,maza apmēra prasība par naudas piedziņu,619.61,0,1,0,1,0,0,0,0,0
2072347,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,170969,Pirmo reizi,9/20/2017,11/30/2017,par parāda piedziņu,3715.85,1,0,0,1,1,0,0,0,0
2072373,22,Daugavpils tiesa,091071,Pirmo reizi,9/20/2017,11/9/2017,maza apmēra prasībā par naudas piedziņu,1801.17,1,0,0,1,0,0,0,0,0
2072390,29,Rīgas rajona tiesa,280879,Pirmo reizi,9/20/2017,11/9/2017,maza apmēra prasība par naudas piedziņu,839.64,1,0,0,1,0,0,0,0,0
2072399,273,Rīgas rajona tiesa Jūrmalas tiesu nams,160383,Pirmo reizi,9/20/2017,11/15/2017,maza apmēra prasība par naudas piedziņu,881.60,1,0,0,1,0,0,0,0,0
2072399,30,Valmieras rajona tiesa,210770,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),11/21/2017,12/8/2017,maza apmēra prasība par naudas piedziņu,881.60,1,0,0,1,0,0,0,0,0
2072417,23,Jelgavas tiesa,041170,Pirmo reizi,9/20/2017,12/7/2017,maza apmēra prasība par naudas piedziņu,441.35,1,0,0,1,0,0,0,0,0
2072423,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,060678,Pirmo reizi,9/20/2017,11/30/2017,maza apmēra prasība par naudas piedziņu,483.03,1,0,0,1,0,0,0,0,0
2072432,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,101279,Pirmo reizi,9/20/2017,12/19/2017,maza apmēra prasība par naudas piedziņu,1171.83,1,0,0,1,1,0,0,0,0
2072437,4,Bauskas rajona tiesa,230773,Pirmo reizi,9/20/2017,12/11/2017,maza apmēra prasība par naudas piedziņu,795.72,1,0,0,1,0,0,0,0,0
2072457,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,050856,Pirmo reizi,9/20/2017,12/12/2017,maza apmēra prasība par naudas piedziņu,1023.90,1,0,0,1,0,0,0,0,0
2072461,6,Dobeles rajona tiesa,190570,Pirmo reizi,9/20/2017,12/6/2017,maza apmēra prasība par naudas piedziņu,1438.59,1,0,0,1,0,0,0,0,0
2072462,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,050856,Pirmo reizi,9/20/2017,12/6/2017,maza apmēra prasība par naudas piedziņu,891.37,1,0,0,1,0,0,0,0,0
2072478,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,290568,Pirmo reizi,9/20/2017,11/30/2017,maza apmēra prasība par naudas piedziņu,571.26,1,0,0,1,0,0,0,0,0
2072544,22,Daugavpils tiesa,240961,Pirmo reizi,9/20/2017,11/7/2017,maza apmēra prasība par naudas piedziņu,189.00,1,0,0,1,0,0,0,0,0
2072603,6,Dobeles rajona tiesa,290780,Pirmo reizi,9/20/2017,12/14/2017,maza apmēra prasība par naudas piedziņu,1436.54,1,0,0,1,0,0,0,0,0
2072609,6,Dobeles rajona tiesa,190570,Pirmo reizi,9/20/2017,12/6/2017,maza apmēra prasība par naudas piedziņu,296.78,1,0,0,1,0,0,0,0,0
2072715,19,Ogres rajona tiesa,271157,Pirmo reizi,9/20/2017,12/13/2017,Prasības pieteikums maza apmēra prasībā par naudas piedziņu.,546.60,0,1,0,1,0,0,0,0,0
2072779,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,160766,Pirmo reizi,9/21/2017,11/30/2017,maza apmēra prasība par naudas piedziņu,136.76,1,0,0,1,0,0,0,0,0
2072780,22,Daugavpils tiesa,091071,Pirmo reizi,9/21/2017,11/13/2017,maza apmēra prasība par naudas piedziņu,698.32,1,0,0,1,0,0,0,0,0
2072791,18,Madonas rajona tiesa,160250,Pirmo reizi,9/21/2017,11/13/2017,maza apmēra prasība par naudas piedziņu,509.68,1,0,0,1,0,0,0,0,0
2072826,27,Liepājas tiesa,030463,Pirmo reizi,9/21/2017,12/12/2017,zaudējumu piedziņa,4815.22,1,0,0,1,3,1,0,0,0
2072978,273,Rīgas rajona tiesa Jūrmalas tiesu nams,050967,Pirmo reizi,9/21/2017,11/17/2017,parāda un līgumsoda piedziņa,449055.00,0,1,0,1,0,0,0,0,0
2072987,22,Daugavpils tiesa,240969,Pirmo reizi,9/21/2017,12/21/2017,maza apmēra prasība par naudas piedziņu,209.51,1,0,0,1,0,0,0,0,0
2073098,30,Valmieras rajona tiesa,220374,Pirmo reizi,9/22/2017,12/20/2017,Maza apmēra prasība par naudas piedziņu.,150.52,1,0,0,1,0,0,0,1,0
2073109,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,030169,Pirmo reizi,9/22/2017,11/30/2017,parāda piedziņa,11776.47,1,0,0,1,1,0,0,0,0
2073130,31,Ventspils tiesa,050174,Pirmo reizi,9/22/2017,12/6/2017,parāda piedziņa,3000.00,1,0,1,0,2,0,0,0,0
2073131,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,130279,Pirmo reizi,9/22/2017,11/30/2017,maza apmēra prasība par naudas piedziņu,1134.69,0,1,0,1,0,0,0,0,0
2073149,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,290568,Pirmo reizi,9/22/2017,11/30/2017,parāda piedziņa,26695.10,2,0,0,1,1,0,0,0,0
2073150,31,Ventspils tiesa,050174,Pirmo reizi,9/22/2017,11/13/2017,maza apmēra prasība par naudas piedziņu,755.17,1,0,0,1,0,0,0,0,0
2073168,22,Daugavpils tiesa,110272,Pirmo reizi,9/22/2017,11/22/2017,maza apmēra prasībā par naudas piedziņu,840.79,1,0,0,1,0,0,0,0,0
2073175,27,Liepājas tiesa,240477,Pirmo reizi,9/22/2017,12/12/2017,parāda piedziņa,102.02,1,0,0,1,0,0,0,0,0
2073206,4,Bauskas rajona tiesa,221265,Pirmo reizi,9/22/2017,12/14/2017,maza apmēra prasība par naudas piedziņu,1591.21,1,0,0,1,0,0,0,0,0
2073211,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,030180,Pirmo reizi,9/22/2017,11/30/2017,maza apmēra prasība par naudas piedziņu,1725.99,1,0,0,1,0,0,0,0,0
2073315,6,Dobeles rajona tiesa,180773,Pirmo reizi,9/22/2017,12/13/2017,maza apmēra prasība par naudas piedziņu,819.12,0,1,1,0,0,0,0,0,0
2073316,6,Dobeles rajona tiesa,190570,Pirmo reizi,9/22/2017,12/19/2017,maza apmēra prasība par naudas piedziņu,1647.48,0,1,1,0,0,0,0,0,0
2073389,22,Daugavpils tiesa,110663,Pirmo reizi,9/22/2017,12/7/2017,parāda un likumisko procentu piedziņa,2554.24,1,0,0,1,1,0,0,0,0
2073538,34,Rīgas pilsētas Ziemeļu rajona tiesa,130476,Pirmo reizi,9/25/2017,12/18/2017,maz apmēra prasībā par naudas piedziņu,707.81,0,1,0,1,0,0,0,0,0
2073577,1,Aizkraukles rajona tiesa,270679,Pirmo reizi,9/25/2017,12/27/2017,maza apmēra prasība par naudas piedziņu,803.72,1,0,0,1,0,0,0,0,0
2073624,19,Ogres rajona tiesa,271157,Pirmo reizi,9/25/2017,12/13/2017,Prasības pieteikums maza apmēra prasībā par naudas piedziņu.,689.25,1,0,0,1,0,0,0,0,0
2073676,31,Ventspils tiesa,130867,Pirmo reizi,9/25/2017,12/6/2017,maza apmēra prasība par naudas piedziņu,528.33,1,0,0,1,0,0,0,0,0
2073688,4,Bauskas rajona tiesa,230773,Pirmo reizi,9/25/2017,12/7/2017,maza apmēra prasība par naudas piedziņu,899.54,1,0,0,1,0,0,0,0,0
2073706,31,Ventspils tiesa,050174,Pirmo reizi,9/25/2017,11/14/2017,maza apmēra prasība par naudas piedziņu,254.05,1,0,0,1,0,0,0,0,0
2073709,31,Ventspils tiesa,050174,Pirmo reizi,9/25/2017,11/14/2017,maza apmēra prasība par naudas piedziņu,616.89,1,0,0,1,0,0,0,0,0
2073714,31,Ventspils tiesa,170173,Pirmo reizi,9/25/2017,11/22/2017,maza apmēra prasība par naudas piedziņu,123.92,1,0,0,1,0,0,0,0,0
2073728,31,Ventspils tiesa,130867,Pirmo reizi,9/25/2017,12/6/2017,maza apmēra prasība par naudas piedziņu,591.23,1,0,0,1,0,0,0,0,0
2073738,31,Ventspils tiesa,130867,Pirmo reizi,9/25/2017,12/11/2017,maza apmēra prasība par naudas piedziņu,419.23,1,0,0,1,0,0,0,0,0
2073740,31,Ventspils tiesa,130867,Pirmo reizi,9/25/2017,12/6/2017,maza apmēra prasība par naudas piedziņu,371.17,1,0,0,1,0,0,0,0,0
2073742,31,Ventspils tiesa,130867,Pirmo reizi,9/25/2017,12/6/2017,maza apmēra prasība par naudas piedziņu,142.93,1,0,0,1,0,0,0,0,0
2073752,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,060678,Pirmo reizi,9/25/2017,11/30/2017,maza apmēra prasība par naudas piedziņu,665.96,1,0,0,1,0,0,0,0,0
2073771,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,050767,Pirmo reizi,9/25/2017,11/30/2017,maza apmēra prasība par naudas piedziņu,381.14,1,0,0,1,0,0,0,0,0
2073792,29,Rīgas rajona tiesa,180181,Pirmo reizi,9/25/2017,11/9/2017,par naudas piedziņu,17703.00,1,0,0,1,0,0,0,0,0
2073804,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,201178,Pirmo reizi,9/25/2017,11/30/2017,par parāda piedziņu,4366.04,1,0,0,1,0,0,0,0,0
2073809,29,Rīgas rajona tiesa,300962,Pirmo reizi,9/25/2017,11/9/2017,maza apmēra prasība par naudas piedziņu,1100.89,1,0,0,1,0,0,0,0,0
2073816,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,150678,Pirmo reizi,9/25/2017,11/21/2017,par naudas līdzekļu piedziņu,10297.55,1,0,0,1,0,0,0,0,0
2073827,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,130374,Pirmo reizi,9/25/2017,11/30/2017,par parāda piedziņu,5614.95,1,0,0,1,1,0,0,0,0
2073834,27,Liepājas tiesa,241260,Pirmo reizi,9/25/2017,12/4/2017,īpašuma apsaimniekošanas parāda piedziņa,812.62,1,0,0,1,0,0,0,0,0
2073836,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,271273,Pirmo reizi,9/25/2017,12/20/2017,maza apmēra prasība par naudas piedziņu,1632.33,1,0,0,1,1,0,0,0,0
2073953,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,030180,Pirmo reizi,9/25/2017,11/30/2017,maza apmēra prasība par naudas piedziņu,1293.88,1,0,0,1,0,0,0,0,0
2073961,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,130279,Pirmo reizi,9/25/2017,11/30/2017,parāda piedziņa,3618.95,0,1,0,1,1,0,0,0,0
2073987,27,Liepājas tiesa,280767,Pirmo reizi,9/25/2017,12/21/2017,īpašuma apsaimniekošanas parāda piedziņa,1115.25,1,0,0,1,0,0,0,1,0
2074001,22,Daugavpils tiesa,240961,Pirmo reizi,9/25/2017,11/8/2017,maza apmēra prasība par naudas piedziņu,189.00,1,0,0,1,0,0,0,0,0
2074005,22,Daugavpils tiesa,240961,Pirmo reizi,9/25/2017,11/8/2017,maza apmēra prasība par naudas piedziņu,189.00,1,0,0,1,0,0,0,0,0
2074021,22,Daugavpils tiesa,110663,Pirmo reizi,9/25/2017,12/5/2017,maza apmēra prasība par naudas piedziņu,94.50,1,0,0,1,0,0,0,0,0
2074028,22,Daugavpils tiesa,110663,Pirmo reizi,9/25/2017,12/5/2017,maza apmēra prasība par naudas piedziņu,1075.54,1,0,0,1,0,0,0,0,0
2074090,6,Dobeles rajona tiesa,290780,Pirmo reizi,9/25/2017,12/22/2017,maza apmēra prasība par naudas piedziņu,168.42,1,0,0,1,2,1,0,0,0
2074157,34,Rīgas pilsētas Ziemeļu rajona tiesa,260576,Pirmo reizi,9/26/2017,11/28/2017,maza apmēra prasībā par naudas piedziņu,755.93,1,0,0,1,0,0,0,0,0
2074167,279,Rīgas pilsētas Pārdaugavas tiesa,150374,Pirmo reizi,9/26/2017,11/23/2017,maza apmēra prasība par naudas piedziņu,185.00,1,0,0,1,0,0,0,0,0
2074199,279,Rīgas pilsētas Pārdaugavas tiesa,150374,Pirmo reizi,9/26/2017,12/11/2017,parāda piedziņa,4415.67,1,0,0,1,3,1,0,0,0
2074219,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,150678,Pirmo reizi,9/26/2017,11/30/2017,par parāda un līgumsoda piedziņu,1919.83,1,1,0,1,0,0,0,0,0
2074232,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,060678,Pirmo reizi,9/26/2017,11/30/2017,maza apmēra prasība par naudas piedziņu,340.00,1,0,0,1,0,0,0,0,0
2074313,29,Rīgas rajona tiesa,101277,Pirmo reizi,9/26/2017,11/9/2017,parāda un līgumsoda piedziņa,22458.23,2,0,1,0,0,0,0,0,0
2074390,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,290568,Pirmo reizi,9/26/2017,11/30/2017,maza apmēra prasībā par naudas piedziņu,744.93,1,0,0,1,1,0,0,0,0
2074398,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,030180,Pirmo reizi,9/26/2017,11/30/2017,parāda piedziņu,5531.41,1,0,0,1,1,0,0,0,0
2074400,273,Rīgas rajona tiesa Jūrmalas tiesu nams,240772,Pirmo reizi,9/26/2017,12/21/2017,parāda piedziņa,4681.28,1,0,0,1,1,0,0,0,0
2074408,29,Rīgas rajona tiesa,250778,Pirmo reizi,9/26/2017,11/9/2017,parāda piedziņa,7638.57,1,0,0,1,0,0,0,0,0
2074424,8,Jēkabpils rajona tiesa,191060,Pirmo reizi,9/26/2017,11/29/2017,maza apmēra prasība par naudas piedziņu,1147.54,1,0,0,1,0,0,0,0,0
2074538,7,Gulbenes rajona tiesa,130374,Pirmo reizi,9/27/2017,10/30/2017,par parāda piedziņu,2700.29,1,0,0,1,1,0,0,0,0
2074568,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,170969,Pirmo reizi,9/27/2017,11/30/2017,"par parāda, līgumsoda un nokavējuma procentu piedziņu",7327.53,1,0,0,1,1,0,0,0,0
2074584,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,060678,Pirmo reizi,9/27/2017,12/1/2017,maza apmēra prasībā par naudas piedziņu,1329.33,1,0,0,1,0,0,0,0,0
2074592,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,130374,Pirmo reizi,9/27/2017,11/30/2017,par parāda piedziņu,3239.05,1,0,0,1,1,0,0,0,0
2074593,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,201178,Pirmo reizi,9/27/2017,11/30/2017,par parāda un nokavējuma procentu piedziņu,4620.20,1,0,0,1,0,0,0,0,0
2074614,6,Dobeles rajona tiesa,290780,Pirmo reizi,9/27/2017,12/11/2017,maza apmēra prasība par naudas piedziņu,542.76,1,0,0,1,0,0,0,0,0
2074615,27,Liepājas tiesa,241260,Pirmo reizi,9/27/2017,11/22/2017,īpašuma apsaimniekošanas parāda piedziņa,709.09,1,0,0,1,0,0,0,0,0
2074657,23,Jelgavas tiesa,030872,Pirmo reizi,9/27/2017,11/29/2017,maza apmēra prasība par naudas piedziņu,1518.10,1,0,0,1,0,0,0,0,0
2074666,27,Liepājas tiesa,030463,Pirmo reizi,9/27/2017,12/12/2017,īres parāda piedziņu,482.89,1,0,0,1,0,0,0,0,0
2074690,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,030180,Pirmo reizi,9/27/2017,11/30/2017,maza apmēra prasībā par naudas piedziņu,1959.81,0,1,0,1,1,0,0,0,0
2074703,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,260874,Pirmo reizi,9/27/2017,11/30/2017,maza apmēra prasībā par naudas piedziņu,633.88,0,1,0,1,0,0,0,0,0
2074715,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,160463,Pirmo reizi,9/27/2017,11/30/2017,zaudējumu piedziņu,2300.70,0,1,0,1,1,0,0,0,0
2074754,5,Cēsu rajona tiesa,160555,Pirmo reizi,9/27/2017,12/11/2017,parāda piedziņa,2818.68,0,1,1,0,1,0,0,0,0
2074815,38,Talsu rajona tiesa,221159,Pirmo reizi,9/26/2017,12/14/2017,maza apmēra prasība par naudas piedziņu,400.00,1,1,0,1,0,0,0,0,0
2074881,279,Rīgas pilsētas Pārdaugavas tiesa,280468,Pirmo reizi,9/27/2017,12/11/2017,maza apmēra prasība par naudas piedziņu,560.00,0,0,1,0,0,0,0,0,0
2074966,16,Limbažu rajona tiesa,010358,Pirmo reizi,9/27/2017,11/16/2017,Maza apmēra prasība par naudas piedziņu.,659.64,1,0,0,1,0,0,0,0,0
2074971,7,Gulbenes rajona tiesa,130374,Pirmo reizi,9/28/2017,12/19/2017,par parāda piedziņu,5033.00,1,0,0,2,2,0,0,0,0
2074975,27,Liepājas tiesa,030463,Pirmo reizi,9/28/2017,12/7/2017,parāda piedziņa,4624.99,1,0,0,1,2,1,0,0,0
2075017,29,Rīgas rajona tiesa,280879,Pirmo reizi,9/28/2017,11/9/2017,maza apmēra prasība par naudas piedziņu,1676.31,1,0,0,1,0,0,0,0,0
2075022,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,260463,Pirmo reizi,9/28/2017,11/30/2017,maza apmēra prasībā par naudas piedziņu,1010.79,0,1,0,1,1,0,0,0,0
2075023,29,Rīgas rajona tiesa,180181,Pirmo reizi,9/28/2017,11/9/2017,maza apmēra prasība par naudas piedziņu,985.40,1,0,0,1,0,0,0,0,0
2075023,16,Limbažu rajona tiesa,161074,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),11/14/2017,12/19/2017,maza apmēra prasība par naudas piedziņu,985.40,1,0,0,1,0,0,0,0,0
2075027,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,290878,Pirmo reizi,9/28/2017,11/30/2017,maza apmēra prasībā par naudas piedziņu,813.46,0,1,0,1,0,0,0,0,0
2075031,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,130279,Pirmo reizi,9/28/2017,11/30/2017,maza apmēra prasībā par naudas piedziņu,2337.74,1,0,0,1,0,0,0,0,0
2075077,31,Ventspils tiesa,170173,Pirmo reizi,9/28/2017,11/16/2017,maza apmēra prasība par naudas piedziņu,1581.57,1,0,0,1,0,0,0,0,0
2075138,31,Ventspils tiesa,050174,Pirmo reizi,9/28/2017,11/21/2017,maza apmēra prasība par naudas piedziņu,1779.58,1,0,0,1,0,0,0,0,0
2075142,31,Ventspils tiesa,050174,Pirmo reizi,9/28/2017,11/8/2017,parāda piedziņa,3557.92,1,0,0,1,1,0,0,0,0
2075153,31,Ventspils tiesa,050174,Pirmo reizi,9/28/2017,11/13/2017,maza apmēra prasība par naudas piedziņu,1071.29,1,0,0,1,0,0,0,0,0
2075166,22,Daugavpils tiesa,080270,Pirmo reizi,9/28/2017,12/14/2017,maza apmēra prasība par naudas piedziņu un prasības nodrošinājums,783.85,1,0,0,1,0,0,0,0,0
2075168,22,Daugavpils tiesa,240969,Pirmo reizi,9/28/2017,11/24/2017,maza apmēra prasība par naudas piedziņu,479.72,1,0,0,1,0,0,0,0,0
2075171,22,Daugavpils tiesa,080270,Pirmo reizi,9/28/2017,12/18/2017,maza apmēra prasība par naudas piedziņu,1437.13,1,0,0,1,0,0,0,0,0
2075173,8,Jēkabpils rajona tiesa,191060,Pirmo reizi,9/28/2017,11/23/2017,maza apmēra prasība par naudas piedziņu,330.00,1,1,0,1,0,0,0,0,0
2075174,22,Daugavpils tiesa,110272,Pirmo reizi,9/28/2017,11/30/2017,maza apmēra prasība par naudas piedziņu,875.12,1,0,0,1,0,0,0,0,0
2075176,22,Daugavpils tiesa,240969,Pirmo reizi,9/28/2017,11/24/2017,maza apmēra prasība par naudas piedziņu,1411.09,1,0,0,1,0,0,0,0,0
2075242,5,Cēsu rajona tiesa,270966,Pirmo reizi,9/28/2017,11/16/2017,maza apmēra prasība par naudas piedziņu,910.75,1,0,0,1,0,0,0,0,0
2075269,31,Ventspils tiesa,170173,Pirmo reizi,9/28/2017,11/21/2017,maza apmēra prasība par naudas piedziņu,1427.80,1,0,0,1,0,0,0,0,0
2075273,31,Ventspils tiesa,170173,Pirmo reizi,9/28/2017,11/22/2017,maza apmēra prasība par naudas piedziņu,384.75,2,0,0,1,0,0,0,0,0
2075291,1,Aizkraukles rajona tiesa,270679,Pirmo reizi,9/29/2017,12/5/2017,maza apmēra prasība par naudas piedziņu,1402.07,1,0,0,1,0,0,0,0,0
2075300,34,Rīgas pilsētas Ziemeļu rajona tiesa,260576,Pirmo reizi,9/29/2017,11/27/2017,maza apmēra prasībā par naudas piedziņu,578.56,1,0,0,1,1,0,0,0,0
2075312,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,250174,Pirmo reizi,9/29/2017,12/1/2017,maza apmēra prasībā par naudas piedziņu,1252.00,1,0,0,1,0,0,0,0,0
2075317,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,050767,Pirmo reizi,9/29/2017,11/30/2017,maza apmēra prasībā par naudas piedziņu,692.90,1,0,0,1,0,0,0,0,0
2075318,34,Rīgas pilsētas Ziemeļu rajona tiesa,090770,Pirmo reizi,9/29/2017,12/21/2017,maza apmēra prasībā par naudas piedziņu,241.00,0,1,0,1,0,0,0,0,0
2075320,279,Rīgas pilsētas Pārdaugavas tiesa,220675,Pirmo reizi,9/29/2017,11/1/2017,maza apmēra prasība par naudas piedziņu,438.00,0,1,0,1,0,0,0,0,0
2075322,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,101279,Pirmo reizi,9/29/2017,12/28/2017,maza apmēra prasībā par naudas piedziņu,651.50,1,0,0,1,0,0,0,0,0
2075334,31,Ventspils tiesa,230856,Pirmo reizi,9/29/2017,11/14/2017,maza apmēra prasība par naudas piedziņu,1398.00,0,1,0,1,0,0,0,0,0
2075338,31,Ventspils tiesa,050174,Pirmo reizi,9/29/2017,11/27/2017,maza apmēra prasība par naudas piedziņu,885.73,1,0,0,1,0,0,0,0,0
2075339,30,Valmieras rajona tiesa,210770,Pirmo reizi,9/29/2017,11/3/2017,Maza apmēra prasība par naudas piedziņu.,891.34,1,0,0,1,0,0,0,0,0
2075408,18,Madonas rajona tiesa,160250,Pirmo reizi,9/29/2017,12/15/2017,maza apmēra prasība par naudas piedziņu,1002.14,1,0,0,1,0,0,0,0,0
2075409,22,Daugavpils tiesa,240969,Pirmo reizi,9/29/2017,12/18/2017,parāda piedziņa,2956.82,1,0,0,1,1,0,0,0,0
2075427,22,Daugavpils tiesa,130758,Pirmo reizi,9/29/2017,12/19/2017,maza apmēra prasībā par naudas piedziņu,923.13,1,0,0,1,0,0,0,0,0
2075587,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,290878,Pirmo reizi,9/29/2017,11/30/2017,parāda piedziņa un prasības nodrošinājums,11011.00,0,1,0,1,1,0,0,0,0
2075783,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,220177,Pirmo reizi,9/29/2017,11/30/2017,maza apmēra prasībā par naudas piedziņu,397.36,0,1,0,1,0,0,0,0,0
2075842,22,Daugavpils tiesa,130758,Pirmo reizi,9/29/2017,12/21/2017,parāda piedziņa,3897.21,1,0,0,1,1,0,0,0,0
2075844,22,Daugavpils tiesa,091071,Pirmo reizi,9/29/2017,11/27/2017,maza apmēra prasība par naudas piedziņu,1973.19,1,0,0,1,0,0,0,0,0
